"area_id","manzana_label","mza","variable","categoria","casos","pct"
"07010100010040003400","070101000100400034 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 034","034","sexo","Mujer",103,0.522842639593909
"07010100010040003701","070101000100400037A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 037A","037A","sexo","Hombre",78,0.537931034482759
"07010100010040003701","070101000100400037A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 037A","037A","sexo","Mujer",67,0.462068965517241
"07010100010040003901","070101000100400039A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 039A","039A","sexo","Hombre",127,0.47565543071161
"07010100010040003901","070101000100400039A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 039A","039A","sexo","Mujer",140,0.524344569288389
"07010100010040004102","070101000100400041B, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 041B","041B","sexo","Hombre",84,0.518518518518518
"07010100010040004102","070101000100400041B, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 041B","041B","sexo","Mujer",78,0.481481481481481
"07010100010040004310","070101000100400043J, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 043J","043J","sexo","Hombre",37,0.486842105263158
"07010100010040004310","070101000100400043J, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 043J","043J","sexo","Mujer",39,0.513157894736842
"07010100010040004313","070101000100400043M, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 043M","043M","sexo","Hombre",19,0.387755102040816
"07010100010040004313","070101000100400043M, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 043M","043M","sexo","Mujer",30,0.612244897959184
"07010100010040004314","070101000100400043N, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 043N","043N","sexo","Hombre",49,0.576470588235294
"07010100010040004314","070101000100400043N, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 043N","043N","sexo","Mujer",36,0.423529411764706
"07010100010040004317","070101000100400043Q, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 043Q","043Q","sexo","Hombre",46,0.55421686746988
"07010100010040004317","070101000100400043Q, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 043Q","043Q","sexo","Mujer",37,0.44578313253012
"07010100010040004319","070101000100400043S, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 043S","043S","sexo","Hombre",23,0.511111111111111
"07010100010040004319","070101000100400043S, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 043S","043S","sexo","Mujer",22,0.488888888888889
"07010100010040004320","070101000100400043T, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 043T","043T","sexo","Hombre",75,0.506756756756757
"07010100010040004320","070101000100400043T, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 043T","043T","sexo","Mujer",73,0.493243243243243
"07010100010040004321","070101000100400043U, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 043U","043U","sexo","Hombre",76,0.520547945205479
"07010100010040004321","070101000100400043U, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 043U","043U","sexo","Mujer",70,0.479452054794521
"07010100010040004402","070101000100400044B, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 044B","044B","sexo","Hombre",44,0.505747126436782
"07010100010040004402","070101000100400044B, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 044B","044B","sexo","Mujer",43,0.494252873563218
"07010100010040004403","070101000100400044C, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 044C","044C","sexo","Hombre",63,0.543103448275862
"07010100010040004403","070101000100400044C, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 044C","044C","sexo","Mujer",53,0.456896551724138
"07010100010040004404","070101000100400044D, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 044D","044D","sexo","Hombre",34,0.507462686567164
"07010100010040004404","070101000100400044D, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 044D","044D","sexo","Mujer",33,0.492537313432836
"07010100010040005500","070101000100400055 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 055","055","sexo","Hombre",79,0.509677419354839
"07010100010040005500","070101000100400055 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 055","055","sexo","Mujer",76,0.490322580645161
"07010100010040005501","070101000100400055A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 055A","055A","sexo","Hombre",65,0.550847457627119
"07010100010040005501","070101000100400055A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 055A","055A","sexo","Mujer",53,0.449152542372881
"07010100010040005502","070101000100400055B, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 055B","055B","sexo","Hombre",29,0.432835820895522
"07010100010040005502","070101000100400055B, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 055B","055B","sexo","Mujer",38,0.567164179104478
"07010100010040005503","070101000100400055C, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 055C","055C","sexo","Hombre",38,0.550724637681159
"07010100010040005503","070101000100400055C, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 055C","055C","sexo","Mujer",31,0.449275362318841
"07010100010040005505","070101000100400055E, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 055E","055E","sexo","Hombre",23,0.5
"07010100010040005505","070101000100400055E, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 055E","055E","sexo","Mujer",23,0.5
"07010100010040005609","070101000100400056I, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 056I","056I","sexo","Hombre",42,0.518518518518518
"07010100010040005609","070101000100400056I, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 056I","056I","sexo","Mujer",39,0.481481481481481
"07010100010040005801","070101000100400058A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 058A","058A","sexo","Hombre",33,0.43421052631579
"07010100010040005801","070101000100400058A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 058A","058A","sexo","Mujer",43,0.56578947368421
"07010100010040006202","070101000100400062B, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 062B","062B","sexo","Hombre",54,0.418604651162791
"07010100010040006202","070101000100400062B, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 062B","062B","sexo","Mujer",75,0.581395348837209
"07010100010040006203","070101000100400062C, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 062C","062C","sexo","Hombre",21,0.5
"07010100010040006203","070101000100400062C, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 062C","062C","sexo","Mujer",21,0.5
"07010100010040006206","070101000100400062F, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 062F","062F","sexo","Hombre",49,0.5
"07010100010040006206","070101000100400062F, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 062F","062F","sexo","Mujer",49,0.5
"07010100010040006400","070101000100400064 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 064","064","sexo","Hombre",19,0.575757575757576
"07010100010040006400","070101000100400064 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 064","064","sexo","Mujer",14,0.424242424242424
"07010100010040006501","070101000100400065A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 065A","065A","sexo","Hombre",49,0.466666666666667
"07010100010040006501","070101000100400065A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 065A","065A","sexo","Mujer",56,0.533333333333333
"07010100010040006502","070101000100400065B, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 065B","065B","sexo","Hombre",64,0.56140350877193
"07010100010040006502","070101000100400065B, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 065B","065B","sexo","Mujer",50,0.43859649122807
"07010100010040006503","070101000100400065C, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 065C","065C","sexo","Hombre",66,0.488888888888889
"07010100010040006503","070101000100400065C, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 065C","065C","sexo","Mujer",69,0.511111111111111
"07010100010040006504","070101000100400065D, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 065D","065D","sexo","Hombre",54,0.469565217391304
"07010100010040006504","070101000100400065D, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 065D","065D","sexo","Mujer",61,0.530434782608696
"07010100010040006600","070101000100400066 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 066","066","sexo","Hombre",93,0.458128078817734
"07010100010040006600","070101000100400066 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 066","066","sexo","Mujer",110,0.541871921182266
"07010100010040006700","070101000100400067 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 067","067","sexo","Hombre",37,0.52112676056338
"07010100010040006700","070101000100400067 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 067","067","sexo","Mujer",34,0.47887323943662
"07010100010040006800","070101000100400068 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 068","068","sexo","Hombre",75,0.555555555555556
"07010100010040006800","070101000100400068 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 068","068","sexo","Mujer",60,0.444444444444444
"07010100010040006900","070101000100400069 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 069","069","sexo","Hombre",21,0.6
"07010100010040006900","070101000100400069 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 069","069","sexo","Mujer",14,0.4
"07010100010040007000","070101000100400070 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 070","070","sexo","Hombre",38,0.520547945205479
"07010100010040007000","070101000100400070 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 070","070","sexo","Mujer",35,0.479452054794521
"07010100010040088888","0701010001004008888, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 8888","8888","sexo","Hombre",202,0.503740648379052
"07010100010040088888","0701010001004008888, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 8888","8888","sexo","Mujer",199,0.496259351620948
"07010100010040100100","070101000100401001 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 001","001","sexo","Hombre",13,0.382352941176471
"07010100010040100100","070101000100401001 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 001","001","sexo","Mujer",21,0.617647058823529
"07010100010040100201","070101000100401002A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 002A","002A","sexo","Hombre",19,0.5
"07010100010040100201","070101000100401002A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 002A","002A","sexo","Mujer",19,0.5
"07010100010040100300","070101000100401003 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 003","003","sexo","Hombre",27,0.409090909090909
"07010100010040100300","070101000100401003 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 003","003","sexo","Mujer",39,0.590909090909091
"07010100010040100500","070101000100401005 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 005","005","sexo","Hombre",41,0.482352941176471
"07010100010040100500","070101000100401005 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 005","005","sexo","Mujer",44,0.517647058823529
"07010100010040100603","070101000100401006C, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 006C","006C","sexo","Hombre",17,0.485714285714286
"07010100010040100603","070101000100401006C, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 006C","006C","sexo","Mujer",18,0.514285714285714
"07010100010040100700","070101000100401007 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 007","007","sexo","Hombre",21,0.617647058823529
"07010100010040100700","070101000100401007 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 007","007","sexo","Mujer",13,0.382352941176471
"07010100010040100800","070101000100401008 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 008","008","sexo","Hombre",20,0.37037037037037
"07010100010040100800","070101000100401008 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 008","008","sexo","Mujer",34,0.62962962962963
"07010100010040100900","070101000100401009 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 009","009","sexo","Hombre",48,0.521739130434783
"07010100010040100900","070101000100401009 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 009","009","sexo","Mujer",44,0.478260869565217
"07010100010040101000","070101000100401010 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 010","010","sexo","Hombre",21,0.65625
"07010100010040101000","070101000100401010 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 010","010","sexo","Mujer",11,0.34375
"07010100010040101001","070101000100401010A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 010A","010A","sexo","Hombre",18,0.418604651162791
"07010100010040101001","070101000100401010A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 010A","010A","sexo","Mujer",25,0.581395348837209
"07010100010040101002","070101000100401010B, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 010B","010B","sexo","Hombre",21,0.567567567567568
"07010100010040101002","070101000100401010B, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 010B","010B","sexo","Mujer",16,0.432432432432432
"07010100010040101004","070101000100401010D, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 010D","010D","sexo","Hombre",16,0.484848484848485
"07010100010040101004","070101000100401010D, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 010D","010D","sexo","Mujer",17,0.515151515151515
"07010100010040101101","070101000100401011A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 011A","011A","sexo","Hombre",49,0.556818181818182
"07010100010040101101","070101000100401011A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 011A","011A","sexo","Mujer",39,0.443181818181818
"07010100010040101103","070101000100401011C, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 011C","011C","sexo","Hombre",23,0.621621621621622
"07010100010040101103","070101000100401011C, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 011C","011C","sexo","Mujer",14,0.378378378378378
"07010100010040101105","070101000100401011E, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 011E","011E","sexo","Hombre",14,0.424242424242424
"07010100010040101105","070101000100401011E, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 011E","011E","sexo","Mujer",19,0.575757575757576
"07010100010040101106","070101000100401011F, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 011F","011F","sexo","Hombre",39,0.438202247191011
"07010100010040101106","070101000100401011F, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 011F","011F","sexo","Mujer",50,0.561797752808989
"07010100010040101201","070101000100401012A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 012A","012A","sexo","Hombre",27,0.551020408163265
"07010100010040101201","070101000100401012A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 012A","012A","sexo","Mujer",22,0.448979591836735
"07010100010040101202","070101000100401012B, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 012B","012B","sexo","Hombre",72,0.507042253521127
"07010100010040101202","070101000100401012B, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 012B","012B","sexo","Mujer",70,0.492957746478873
"07010100010040101300","070101000100401013 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 013","013","sexo","Hombre",24,0.521739130434783
"07010100010040101300","070101000100401013 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 013","013","sexo","Mujer",22,0.478260869565217
"07010100010040101401","070101000100401014A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 014A","014A","sexo","Hombre",49,0.466666666666667
"07010100010040101401","070101000100401014A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 014A","014A","sexo","Mujer",56,0.533333333333333
"07010100010040101501","070101000100401015A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 015A","015A","sexo","Hombre",25,0.543478260869565
"07010100010040101501","070101000100401015A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 015A","015A","sexo","Mujer",21,0.456521739130435
"07010100010040101603","070101000100401016C, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 016C","016C","sexo","Hombre",21,0.488372093023256
"07010100010040101603","070101000100401016C, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 016C","016C","sexo","Mujer",22,0.511627906976744
"07010100010040101604","070101000100401016D, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 016D","016D","sexo","Hombre",25,0.531914893617021
"07010100010040101604","070101000100401016D, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 016D","016D","sexo","Mujer",22,0.468085106382979
"07010100010040101701","070101000100401017A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 017A","017A","sexo","Hombre",20,0.526315789473684
"07010100010040101701","070101000100401017A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 017A","017A","sexo","Mujer",18,0.473684210526316
"07010100010040101803","070101000100401018C, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 018C","018C","sexo","Hombre",25,0.490196078431373
"07010100010040101803","070101000100401018C, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 018C","018C","sexo","Mujer",26,0.509803921568627
"07010100010040101900","070101000100401019 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 019","019","sexo","Hombre",38,0.475
"07010100010040101900","070101000100401019 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 019","019","sexo","Mujer",42,0.525
"07010100010040102000","070101000100401020 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 020","020","sexo","Hombre",34,0.492753623188406
"07010100010040102000","070101000100401020 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 020","020","sexo","Mujer",35,0.507246376811594
"07010100010040102200","070101000100401022 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 022","022","sexo","Hombre",23,0.479166666666667
"07010100010040102200","070101000100401022 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 022","022","sexo","Mujer",25,0.520833333333333
"07010100010040102303","070101000100401023C, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 023C","023C","sexo","Hombre",36,0.423529411764706
"07010100010040102303","070101000100401023C, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 023C","023C","sexo","Mujer",49,0.576470588235294
"07010100010040102401","070101000100401024A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 024A","024A","sexo","Hombre",49,0.538461538461538
"07010100010040102401","070101000100401024A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 024A","024A","sexo","Mujer",42,0.461538461538462
"07010100010040102601","070101000100401026A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 026A","026A","sexo","Hombre",66,0.523809523809524
"07010100010040102601","070101000100401026A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 026A","026A","sexo","Mujer",60,0.476190476190476
"07010100010040102702","070101000100401027B, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 027B","027B","sexo","Hombre",29,0.483333333333333
"07010100010040102702","070101000100401027B, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 027B","027B","sexo","Mujer",31,0.516666666666667
"07010100010040102803","070101000100401028C, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 028C","028C","sexo","Hombre",25,0.431034482758621
"07010100010040102803","070101000100401028C, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 028C","028C","sexo","Mujer",33,0.568965517241379
"07010100010040188888","0701010001004018888, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 8888","8888","sexo","Hombre",95,0.516304347826087
"07010100010040188888","0701010001004018888, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 8888","8888","sexo","Mujer",89,0.483695652173913
"07010100010050001500","070101000100500015 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 015","015","sexo","Hombre",77,0.487341772151899
"07010100010050001500","070101000100500015 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 015","015","sexo","Mujer",81,0.512658227848101
"07010100010050001600","070101000100500016 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 016","016","sexo","Hombre",58,0.513274336283186
"07010100010050001600","070101000100500016 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 016","016","sexo","Mujer",55,0.486725663716814
"07010100010050001700","070101000100500017 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 017","017","sexo","Hombre",52,0.559139784946236
"07010100010050001700","070101000100500017 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 017","017","sexo","Mujer",41,0.440860215053763
"07010100010050001900","070101000100500019 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 019","019","sexo","Hombre",139,0.549407114624506
"07010100010050001900","070101000100500019 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 019","019","sexo","Mujer",114,0.450592885375494
"07010100010050002000","070101000100500020 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 020","020","sexo","Hombre",72,0.525547445255474
"07010100010050002000","070101000100500020 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 020","020","sexo","Mujer",65,0.474452554744526
"07010100010050002100","070101000100500021 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 021","021","sexo","Hombre",74,0.44047619047619
"07010100010050002100","070101000100500021 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 021","021","sexo","Mujer",94,0.55952380952381
"07010100010050002200","070101000100500022 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 022","022","sexo","Hombre",60,0.517241379310345
"07010100010050002200","070101000100500022 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 022","022","sexo","Mujer",56,0.482758620689655
"07010100010050002301","070101000100500023A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 023A","023A","sexo","Hombre",68,0.571428571428571
"07010100010050002301","070101000100500023A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 023A","023A","sexo","Mujer",51,0.428571428571429
"07010100010050002302","070101000100500023B, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 023B","023B","sexo","Hombre",70,0.457516339869281
"07010100010050002302","070101000100500023B, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 023B","023B","sexo","Mujer",83,0.542483660130719
"07010100010050002403","070101000100500024C, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 024C","024C","sexo","Hombre",62,0.543859649122807
"07010100010050002403","070101000100500024C, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 024C","024C","sexo","Mujer",52,0.456140350877193
"07010100010050002404","070101000100500024D, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 024D","024D","sexo","Hombre",97,0.49238578680203
"07010100010050002404","070101000100500024D, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 024D","024D","sexo","Mujer",100,0.50761421319797
"07010100010050002500","070101000100500025 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 025","025","sexo","Hombre",27,0.529411764705882
"07010100010050002500","070101000100500025 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 025","025","sexo","Mujer",24,0.470588235294118
"07010100010050002600","070101000100500026 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 026","026","sexo","Hombre",70,0.451612903225806
"07010100010050002600","070101000100500026 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 026","026","sexo","Mujer",85,0.548387096774194
"07010100010050003000","070101000100500030 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 030","030","sexo","Hombre",37,0.415730337078652
"07010100010050003000","070101000100500030 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 030","030","sexo","Mujer",52,0.584269662921348
"07010100010050003100","070101000100500031 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 031","031","sexo","Hombre",64,0.460431654676259
"07010100010050003100","070101000100500031 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 031","031","sexo","Mujer",75,0.539568345323741
"07010100010050003200","070101000100500032 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 032","032","sexo","Hombre",51,0.520408163265306
"07010100010050003200","070101000100500032 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 032","032","sexo","Mujer",47,0.479591836734694
"07010100010050003300","070101000100500033 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 033","033","sexo","Hombre",67,0.492647058823529
"07010100010050003300","070101000100500033 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 033","033","sexo","Mujer",69,0.507352941176471
"07010100010050003400","070101000100500034 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 034","034","sexo","Hombre",41,0.5125
"07010100010050003400","070101000100500034 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 034","034","sexo","Mujer",39,0.4875
"07010100010050003500","070101000100500035 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 035","035","sexo","Hombre",58,0.487394957983193
"07010100010050003500","070101000100500035 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 035","035","sexo","Mujer",61,0.512605042016807
"07010100010050003601","070101000100500036A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 036A","036A","sexo","Hombre",50,0.476190476190476
"07010100010050003601","070101000100500036A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 036A","036A","sexo","Mujer",55,0.523809523809524
"07010100010050003901","070101000100500039A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 039A","039A","sexo","Hombre",32,0.507936507936508
"07010100010050003901","070101000100500039A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 039A","039A","sexo","Mujer",31,0.492063492063492
"07010100010050004000","070101000100500040 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 040","040","sexo","Hombre",47,0.479591836734694
"07010100010050004000","070101000100500040 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 040","040","sexo","Mujer",51,0.520408163265306
"07010100010050004100","070101000100500041 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 041","041","sexo","Hombre",26,0.456140350877193
"07010100010050004100","070101000100500041 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 041","041","sexo","Mujer",31,0.543859649122807
"07010100010050004200","070101000100500042 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 042","042","sexo","Hombre",38,0.5
"07010100010050004200","070101000100500042 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 042","042","sexo","Mujer",38,0.5
"07010100010050004500","070101000100500045 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 045","045","sexo","Hombre",40,0.459770114942529
"07010100010050004500","070101000100500045 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 045","045","sexo","Mujer",47,0.540229885057471
"07010100010050004501","070101000100500045A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 045A","045A","sexo","Hombre",44,0.468085106382979
"07010100010050004501","070101000100500045A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 045A","045A","sexo","Mujer",50,0.531914893617021
"07010100010050004601","070101000100500046A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 046A","046A","sexo","Hombre",17,0.548387096774194
"07010100010050004601","070101000100500046A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 046A","046A","sexo","Mujer",14,0.451612903225806
"07010100010050004602","070101000100500046B, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 046B","046B","sexo","Hombre",22,0.564102564102564
"07010100010050004602","070101000100500046B, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 046B","046B","sexo","Mujer",17,0.435897435897436
"07010100010050004700","070101000100500047 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 047","047","sexo","Hombre",38,0.558823529411765
"07010100010050004700","070101000100500047 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 047","047","sexo","Mujer",30,0.441176470588235
"07010100010050004800","070101000100500048 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 048","048","sexo","Hombre",47,0.522222222222222
"07010100010050004800","070101000100500048 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 048","048","sexo","Mujer",43,0.477777777777778
"07010100010050005301","070101000100500053A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 053A","053A","sexo","Hombre",18,0.5625
"07010100010050005301","070101000100500053A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 053A","053A","sexo","Mujer",14,0.4375
