"area_id","manzana_label","mza","sexo_hombre","sexo_mujer","tipoviv_casa_independiente","tipoviv_departamento_en_edificio","tipoviv_vivienda_en_casa_de_vecindad_callej_n_solar_o_corral_n_","tipoviv_vivienda_improvisada","tipoviv_viviendas_colectivas","tipoviv_vivienda_en_quinta","tipoviv_local_no_destinado_para_habitaci_n_humana","tipoviv_otro_tipo_de_vivienda_particular","ocup_ocupada_con_personas_presentes","ocup_ocupada_con_personas_ausentes","ocup_ocupada_de_uso_ocasional","ocup_desocupada_otra_causa","ocup_desocupada_abandonada_o_cerrada","ocup_desocupada_en_construcci_n_o_reparaci_n","ocup_desocupada_en_alquiler_o_venta","tenencia_alquilada","tenencia_propia_sin_t_tulo_de_propiedad","tenencia_propia_con_t_tulo_de_propiedad","tenencia_cedida","tenencia_otra_forma","habitaciones_promedio","viviendas_con_dato_habitaciones","personas_hogar_promedio","hogares_con_dato","poblacion_total","pct_hombres","viviendas_con_tenencia","pct_alquiler","hacinamiento_proxy"
"07010100010130005200","070101000101300052 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 052","052",99,98,38,0,0,0,0,0,0,0,38,0,0,0,0,0,0,1,2,30,5,0,4,38,4,48,197,50.3,38,2.6,1
"07010100010130005300","070101000101300053 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 053","053",38,44,19,0,0,0,0,0,0,0,19,0,0,0,0,0,0,3,0,15,1,0,4,19,4,23,82,46.3,19,15.8,1
"07010100010130005400","070101000101300054 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 054","054",49,65,25,0,0,0,0,0,0,0,24,1,0,0,0,0,0,2,4,18,0,0,3,24,3,35,114,43,24,8.3,1
"07010100010130005500","070101000101300055 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 055","055",134,136,62,0,0,0,0,0,0,0,62,0,0,0,0,0,0,10,5,40,7,0,3,62,4,62,270,49.6,62,16.1,1.33
"07010100010130005600","070101000101300056 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 056","056",88,80,35,0,0,0,0,0,0,0,34,1,0,0,0,0,0,3,1,29,1,0,3,34,5,35,168,52.4,34,8.8,1.67
"07010100010130005700","070101000101300057 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 057","057",55,61,29,0,0,0,0,0,0,0,28,0,0,0,0,1,0,3,1,23,1,0,3,28,4,33,116,47.4,28,10.7,1.33
"07010100010130005800","070101000101300058 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 058","058",64,69,33,0,0,0,0,0,0,0,32,1,0,0,0,0,0,2,0,27,2,1,3,32,4,33,133,48.1,32,6.2,1.33
"07010100010130006000","070101000101300060 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 060","060",58,70,28,0,0,0,0,0,0,0,26,0,0,0,2,0,0,3,1,17,5,0,4,26,4,29,128,45.3,26,11.5,1
"07010100010130006100","070101000101300061 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 061","061",46,53,23,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,2,20,1,0,3,23,4,26,99,46.5,23,0,1.33
"07010100010130006200","070101000101300062 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 062","062",70,73,28,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,2,21,5,0,4,28,4,34,143,49,28,0,1
"07010100010130088888","0701010001013008888, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 8888","8888",13,11,6,0,0,1,1,0,1,0,5,3,0,0,0,0,0,0,1,2,2,0,2,5,3,7,24,54.2,5,0,1.5
"07010100010140000100","070101000101400001 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 001","001",115,111,57,0,0,0,0,0,0,0,53,3,0,0,1,0,0,4,3,33,13,0,4,53,3,69,226,50.9,53,7.5,0.75
"07010100010140000200","070101000101400002 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 002","002",101,115,49,4,0,0,0,0,0,0,47,4,0,0,2,0,0,10,1,28,8,0,3,47,4,52,216,46.8,47,21.3,1.33
"07010100010140000300","070101000101400003 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 003","003",68,56,26,8,0,0,0,0,0,0,34,0,0,0,0,0,0,8,2,18,6,0,3,34,3,37,124,54.8,34,23.5,1
"07010100010140000400","070101000101400004 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 004","004",83,76,35,2,0,0,0,0,0,0,35,1,1,0,0,0,0,10,2,19,4,0,3,35,4,40,159,52.2,35,28.6,1.33
"07010100010140000500","070101000101400005 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 005","005",86,78,34,3,0,0,1,0,0,0,36,1,0,0,0,0,0,1,1,30,4,0,3,36,3,50,164,52.4,36,2.8,1
"07010100010140000700","070101000101400007 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 007","007",59,68,24,6,0,0,0,0,0,0,29,1,0,0,0,0,0,5,6,16,2,0,3,29,4,35,127,46.5,29,17.2,1.33
"07010100010140000800","070101000101400008 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 008","008",76,69,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,2,0,22,0,0,4,24,4,35,145,52.4,24,8.3,1
"07010100010140000900","070101000101400009 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 009","009",65,90,25,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,2,20,3,0,5,25,4,38,155,41.9,25,0,0.8
"07010100010140001000","070101000101400010 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 010","010",71,70,30,1,0,0,0,0,0,0,30,1,0,0,0,0,0,4,4,20,2,0,4,30,4,37,141,50.4,30,13.3,1
"07010100010140001100","070101000101400011 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 011","011",84,84,36,0,0,0,0,0,0,0,36,0,0,0,0,0,0,5,0,26,5,0,3,36,4,48,168,50,36,13.9,1.33
"07010100010140001200","070101000101400012 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 012","012",66,67,25,3,0,0,1,0,0,0,25,1,2,0,0,0,0,1,4,13,7,0,4,25,3,39,133,49.6,25,4,0.75
"07010100010140001300","070101000101400013 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 013","013",59,58,26,0,0,0,0,0,0,0,26,0,0,0,0,0,0,2,3,18,3,0,3,26,3,34,117,50.4,26,7.7,1
"07010100010140001500","070101000101400015 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 015","015",157,156,71,0,0,0,1,0,0,0,70,1,0,0,0,0,0,8,6,46,10,0,3,70,3,91,313,50.2,70,11.4,1
"07010100010140001600","070101000101400016 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 016","016",68,90,39,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,1,21,16,0,3,38,4,38,158,43,38,0,1.33
"07010100010140001700","070101000101400017 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 017","017",74,56,25,0,0,0,0,0,0,0,23,2,0,0,0,0,0,2,1,19,0,1,4,23,4,31,130,56.9,23,8.7,1
"07010100010140001800","070101000101400018 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 018","018",113,119,53,0,0,0,0,0,0,0,53,0,0,0,0,0,0,2,9,37,5,0,4,53,4,61,232,48.7,53,3.8,1
"07010100010140001900","070101000101400019 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 019","019",129,122,50,0,0,0,0,0,0,0,49,1,0,0,0,0,0,2,4,42,1,0,4,49,4,70,251,51.4,49,4.1,1
"07010100010140002100","070101000101400021 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 021","021",39,40,18,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1,1,16,0,0,3,18,4,22,79,49.4,18,5.6,1.33
"07010100010140002200","070101000101400022 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 022","022",76,75,32,0,0,0,0,0,0,0,31,0,0,0,1,0,0,6,2,23,0,0,4,31,4,38,151,50.3,31,19.4,1
"07010100010140002300","070101000101400023 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 023","023",84,101,41,0,0,0,0,0,0,0,39,1,0,1,0,0,0,7,4,26,2,0,3,39,4,52,185,45.4,39,17.9,1.33
"07010100010140002400","070101000101400024 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 024","024",129,137,58,1,0,0,0,0,0,0,55,3,0,0,1,0,0,6,6,37,6,0,3,55,5,59,266,48.5,55,10.9,1.67
"07010100010140002500","070101000101400025 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 025","025",70,67,34,0,0,0,0,0,0,0,34,0,0,0,0,0,0,6,2,22,4,0,3,34,4,37,137,51.1,34,17.6,1.33
"07010100010140002600","070101000101400026 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 026","026",57,54,29,0,0,0,0,0,0,0,26,0,3,0,0,0,0,7,1,15,3,0,3,26,3,32,111,51.4,26,26.9,1
"07010100010140002700","070101000101400027 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 027","027",87,85,38,0,0,0,0,0,0,0,37,0,1,0,0,0,0,1,2,27,7,0,3,37,4,41,172,50.6,37,2.7,1.33
"07010100010140002800","070101000101400028 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 028","028",58,58,21,0,0,0,0,0,0,0,21,0,0,0,0,0,0,2,0,15,3,1,4,21,3,34,116,50,21,9.5,0.75
"07010100010140002900","070101000101400029 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 029","029",30,37,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,9,0,0,4,12,4,19,67,44.8,12,25,1
"07010100010140003000","070101000101400030 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 030","030",100,94,34,0,0,0,0,0,0,0,34,0,0,0,0,0,0,4,2,25,2,1,4,34,4,49,194,51.5,34,11.8,1
"07010100010140003100","070101000101400031 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 031","031",39,44,18,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,16,0,0,4,16,4,21,83,47,16,0,1
"07010100010140003200","070101000101400032 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 032","032",76,81,26,0,0,0,0,0,0,0,26,0,0,0,0,0,0,1,0,24,1,0,4,26,4,35,157,48.4,26,3.8,1
"07010100010140003500","070101000101400035 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 035","035",67,81,31,5,0,0,0,0,0,0,35,1,0,0,0,0,0,10,1,19,5,0,3,35,4,39,148,45.3,35,28.6,1.33
"07010100010140003600","070101000101400036 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 036","036",99,107,45,0,0,0,0,0,0,0,44,1,0,0,0,0,0,3,9,30,2,0,4,44,4,53,206,48.1,44,6.8,1
"07010100010140003700","070101000101400037 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 037","037",73,86,40,0,0,0,0,0,0,0,40,0,0,0,0,0,0,3,3,28,6,0,4,40,4,42,159,45.9,40,7.5,1
"07010100010140003800","070101000101400038 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 038","038",40,35,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,14,0,0,6,14,4,19,75,53.3,14,0,0.67
"07010100010140003900","070101000101400039 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 039","039",44,38,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,0,10,0,0,6,13,4,19,82,53.7,13,23.1,0.67
"07010100010140004000","070101000101400040 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 040","040",17,19,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,4,0,4,10,3,11,36,47.2,10,0,0.75
"07010100010140004100","070101000101400041 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 041","041",87,96,34,4,0,0,1,0,0,0,36,0,0,1,0,0,1,4,1,25,6,0,3,36,3,44,183,47.5,36,11.1,1
"07010100010140004200","070101000101400042 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 042","042",92,98,48,0,0,0,0,0,0,0,45,3,0,0,0,0,0,1,2,28,14,0,3,45,4,48,190,48.4,45,2.2,1.33
"07010100010140004300","070101000101400043 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 043","043",69,74,43,0,0,0,0,0,0,0,41,2,0,0,0,0,0,10,0,31,0,0,3,41,3,44,143,48.3,41,24.4,1
"07010100010140004400","070101000101400044 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 044","044",31,29,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,3,11,1,0,3,15,4,15,60,51.7,15,0,1.33
"07010100010140004500","070101000101400045 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 045","045",36,34,18,0,0,0,0,0,0,0,17,1,0,0,0,0,0,1,4,12,0,0,3,17,4,17,70,51.4,17,5.9,1.33
"07010100010140004600","070101000101400046 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 046","046",60,49,25,0,0,0,0,0,0,0,22,2,1,0,0,0,0,4,4,12,2,0,4,22,5,22,109,55,22,18.2,1.25
"07010100010140004700","070101000101400047 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 047","047",34,35,19,0,0,0,0,0,0,0,18,1,0,0,0,0,0,4,0,11,3,0,3,18,4,18,69,49.3,18,22.2,1.33
"07010100010140004701","070101000101400047A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 047A","047A",60,66,35,1,0,0,0,0,0,0,36,0,0,0,0,0,0,6,2,25,3,0,3,36,3,37,126,47.6,36,16.7,1
"07010100010140004900","070101000101400049 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 049","049",33,22,21,0,0,0,0,0,0,0,20,0,0,0,1,0,0,1,1,18,0,0,4,20,2,23,55,60,20,5,0.5
"07010100010140005000","070101000101400050 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 050","050",58,60,31,0,0,0,0,0,0,0,30,0,0,0,1,0,0,1,1,25,3,0,4,30,4,32,118,49.2,30,3.3,1
"07010100010140005001","070101000101400050A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 050A","050A",58,52,21,0,0,0,0,0,0,0,19,1,0,0,1,0,0,1,0,18,0,0,4,19,4,31,110,52.7,19,5.3,1
"07010100010140005100","070101000101400051 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 051","051",53,57,22,0,0,2,0,0,0,0,22,1,0,0,1,0,0,2,1,16,3,0,3,22,4,30,110,48.2,22,9.1,1.33
"07010100010140005214","070101000101400052N, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 052N","052N",35,40,16,0,4,0,0,0,0,0,19,1,0,0,0,0,0,4,13,2,0,0,3,19,3,22,75,46.7,19,21.1,1
"07010100010140005805","070101000101400058E, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 058E","058E",49,43,14,0,10,0,0,0,0,0,24,0,0,0,0,0,0,9,7,8,0,0,3,24,3,27,92,53.3,24,37.5,1
"07010100010140088888","0701010001014008888, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 8888","8888",237,64,0,0,3,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,2,3,1,7,301,78.7,3,100,0.5
"07010100010150002810","070101000101500028J, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 028J","028J",44,54,21,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1,18,2,0,0,3,21,5,21,98,44.9,21,4.8,1.67
"07010100010150002811","070101000101500028K, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 028K","028K",64,59,35,0,0,0,0,0,0,0,33,2,0,0,0,0,0,1,32,0,0,0,2,33,4,33,123,52,33,3,2
"07010100010150002812","070101000101500028L, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 028L","028L",33,29,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,14,0,0,0,3,15,4,16,62,53.2,15,6.7,1.33
"07010100010150002814","070101000101500028N, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 028N","028N",21,28,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,3,15,3,15,49,42.9,15,0,1
"07010100010150002816","070101000101500028P, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 028P","028P",46,42,25,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,25,0,0,0,2,25,4,25,88,52.3,25,0,2
"07010100010150002817","070101000101500028Q, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 028Q","028Q",24,22,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,13,0,0,0,2,13,4,13,46,52.2,13,0,2
"07010100010150002901","070101000101500029A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 029A","029A",49,46,35,0,0,0,0,0,0,0,32,2,1,0,0,0,0,0,31,0,1,0,3,32,3,32,95,51.6,32,0,1
"07010100010150002902","070101000101500029B, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 029B","029B",34,45,26,0,0,0,0,0,0,0,24,2,0,0,0,0,0,1,23,0,0,0,2,24,3,24,79,43,24,4.2,1.5
"07010100010150003001","070101000101500030A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 030A","030A",45,46,28,3,0,0,0,0,0,0,27,1,0,3,0,0,0,1,1,25,0,0,3,27,3,27,91,49.5,27,3.7,1
"07010100010150003100","070101000101500031 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 031","031",28,26,20,0,0,0,0,0,0,0,13,1,6,0,0,0,0,1,5,6,0,1,3,13,4,13,54,51.9,13,7.7,1.33
"07010100010150003200","070101000101500032 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 032","032",32,31,19,0,0,0,0,0,0,0,15,1,1,2,0,0,0,0,4,11,0,0,4,15,4,15,63,50.8,15,0,1
"07010100010150003300","070101000101500033 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 033","033",53,47,30,0,0,0,0,0,0,0,27,1,2,0,0,0,0,1,2,19,5,0,3,27,4,27,100,53,27,3.7,1.33
"07010100010150003400","070101000101500034 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 034","034",88,87,39,0,0,0,0,0,0,0,39,0,0,0,0,0,0,1,0,30,8,0,4,39,4,39,175,50.3,39,2.6,1
"07010100010150003500","070101000101500035 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 035","035",117,121,57,10,0,0,0,0,0,0,61,5,0,0,1,0,0,7,2,48,4,0,3,61,4,61,238,49.2,61,11.5,1.33
"07010100010150003600","070101000101500036 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 036","036",112,107,55,0,0,0,0,0,0,0,54,0,0,1,0,0,0,10,1,41,2,0,3,54,4,54,219,51.1,54,18.5,1.33
"07010100010150003700","070101000101500037 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 037","037",123,125,71,0,0,0,0,0,0,0,60,3,3,3,1,0,1,5,3,39,13,0,3,60,4,60,248,49.6,60,8.3,1.33
"07010100010150003900","070101000101500039 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 039","039",154,147,91,0,0,0,1,0,0,0,70,4,14,2,0,1,0,12,18,37,3,0,4,70,4,71,301,51.2,70,17.1,1
"07010100010150004000","070101000101500040 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 040","040",88,86,48,0,0,0,0,0,0,0,42,4,2,0,0,0,0,0,11,27,4,0,3,42,4,45,174,50.6,42,0,1.33
"07010100010150005100","070101000101500051 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 051","051",199,230,142,1,0,0,0,0,1,0,112,9,20,0,3,0,0,43,24,39,6,0,3,112,3,130,429,46.4,112,38.4,1
"07010100010150005200","070101000101500052 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 052","052",196,197,91,29,0,0,0,0,0,0,113,6,0,1,0,0,0,56,19,33,4,1,3,113,3,120,393,49.9,113,49.6,1
"07010100010150005500","070101000101500055 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 055","055",225,227,119,12,1,0,0,0,0,0,119,4,0,7,1,0,1,52,17,36,13,1,3,119,4,127,452,49.8,119,43.7,1.33
"07010100010150005800","070101000101500058 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 058","058",278,282,104,41,0,0,1,0,0,0,134,11,0,0,0,0,0,33,44,46,10,1,3,134,4,148,560,49.6,134,24.6,1.33
"07010100010150005900","070101000101500059 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 059","059",194,215,103,5,0,0,1,11,0,0,93,6,18,0,0,0,2,20,22,41,10,0,4,93,4,102,409,47.4,93,21.5,1
"07010100010150006000","070101000101500060 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 060","060",143,169,72,13,0,0,0,0,0,0,74,9,1,0,1,0,0,27,16,26,5,0,3,74,4,83,312,45.8,74,36.5,1.33
"07010100010150006102","070101000101500061B, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 061B","061B",28,21,15,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,14,0,0,0,2,14,3,15,49,57.1,14,0,1.5
"07010100010150006104","070101000101500061D, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 061D","061D",37,35,19,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,18,0,0,0,2,18,4,18,72,51.4,18,0,2
"07010100010150006201","070101000101500062A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 062A","062A",42,40,25,0,0,0,0,0,0,0,24,0,0,0,1,0,0,0,23,1,0,0,2,24,3,25,82,51.2,24,0,1.5
"07010100010150006301","070101000101500063A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 063A","063A",45,43,18,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,18,0,0,0,3,18,5,18,88,51.1,18,0,1.67
"07010100010150088888","0701010001015008888, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 8888","8888",4,5,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,2,4,2,4,9,44.4,4,0,1
"07010100010160000106","070101000101600001F, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 001F","001F",49,54,32,3,0,0,0,0,0,0,34,0,0,0,0,0,1,23,11,0,0,0,2,34,3,34,103,47.6,34,67.6,1.5
"07010100010160000107","070101000101600001G, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 001G","001G",102,102,61,5,0,0,0,0,0,0,63,1,2,0,0,0,0,41,19,1,2,0,3,63,3,64,204,50,63,65.1,1
"07010100010160000108","070101000101600001H, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 001H","001H",77,82,30,14,0,0,0,0,0,0,44,0,0,0,0,0,0,13,23,2,5,1,3,44,4,44,159,48.4,44,29.5,1.33
"07010100010160000109","070101000101600001I, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 001I","001I",23,24,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,7,2,2,0,3,12,4,12,47,48.9,12,8.3,1.33
"07010100010160000110","070101000101600001J, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 001J","001J",15,16,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,5,0,0,0,2,8,4,8,31,48.4,8,37.5,2
"07010100010160000113","070101000101600001M, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 001M","001M",69,66,34,4,0,0,0,0,0,0,31,1,0,0,1,3,2,11,15,2,3,0,3,31,4,32,135,51.1,31,35.5,1.33
"07010100010160000116","070101000101600001P, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 001P","001P",48,43,22,19,0,1,0,0,2,0,35,4,2,0,2,1,0,23,7,4,1,0,2,35,3,36,91,52.7,35,65.7,1.5
"07010100010160000117","070101000101600001Q, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 001Q","001Q",54,64,32,1,0,0,0,0,0,0,31,1,0,0,1,0,0,12,12,6,1,0,3,31,4,31,118,45.8,31,38.7,1.33
"07010100010160000119","070101000101600001S, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 001S","001S",108,102,27,42,0,0,0,0,0,0,63,3,0,0,1,0,2,35,18,1,8,1,3,63,3,63,210,51.4,63,55.6,1
"07010100010160000120","070101000101600001T, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 001T","001T",75,86,56,1,0,0,0,0,0,0,45,2,0,4,0,6,0,17,19,5,4,0,3,45,4,45,161,46.6,45,37.8,1.33
"07010100010160000121","070101000101600001U, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 001U","001U",40,43,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,4,9,3,1,0,3,17,5,17,83,48.2,17,23.5,1.67
"07010100010160000122","070101000101600001V, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 001V","001V",48,48,16,15,0,0,0,0,0,0,29,2,0,0,0,0,0,18,9,2,0,0,2,29,3,29,96,50,29,62.1,1.5
"07010100010160000123","070101000101600001W, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 001W","001W",85,91,54,5,0,0,0,0,0,0,48,1,0,0,7,3,0,24,21,2,1,0,3,48,4,48,176,48.3,48,50,1.33
"07010100010160000124","070101000101600001X, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 001X","001X",50,62,23,9,0,0,0,0,0,0,29,2,1,0,0,0,0,8,9,11,1,0,4,29,4,29,112,44.6,29,27.6,1
"07010100010160000125","070101000101600001Y, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 001Y","001Y",38,54,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,9,5,0,3,0,4,17,3,28,92,41.3,17,52.9,0.75
"07010100010160000126","070101000101600001Z, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 001Z","001Z",73,65,34,3,0,0,0,0,0,0,30,2,5,0,0,0,0,5,19,3,3,0,3,30,4,34,138,52.9,30,16.7,1.33
"07010100010160001300","070101000101600013 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 013","013",89,83,37,9,0,0,1,0,0,0,44,2,0,0,0,0,0,13,3,26,2,0,3,44,3,54,172,51.7,44,29.5,1
"07010100010160001400","070101000101600014 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 014","014",82,81,37,0,0,0,0,0,0,0,37,0,0,0,0,0,0,7,1,29,0,0,3,37,4,45,163,50.3,37,18.9,1.33
"07010100010160001500","070101000101600015 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 015","015",159,147,55,5,0,0,0,0,0,0,60,0,0,0,0,0,0,20,3,30,7,0,3,60,3,89,306,52,60,33.3,1
"07010100010160001600","070101000101600016 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 016","016",50,54,23,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1,1,17,4,0,3,23,4,26,104,48.1,23,4.3,1.33
"07010100010160001800","070101000101600018 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 018","018",83,87,33,9,0,0,0,0,0,0,42,0,0,0,0,0,0,11,0,29,2,0,3,42,3,53,170,48.8,42,26.2,1
"07010100010160001900","070101000101600019 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 019","019",115,131,45,15,0,0,0,0,0,0,60,0,0,0,0,0,0,20,5,20,15,0,3,60,3,73,246,46.7,60,33.3,1
"07010100010160002000","070101000101600020 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 020","020",93,94,31,3,0,0,0,1,0,0,35,0,0,0,0,0,0,11,5,19,0,0,4,35,4,53,187,49.7,35,31.4,1
"07010100010160002100","070101000101600021 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 021","021",1770,1785,80,0,0,0,1,0,0,0,80,0,0,0,0,0,0,37,4,33,6,0,2,80,4,83,3555,49.8,80,46.2,2
"07010100010160002200","070101000101600022 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 022","022",110,110,46,5,0,0,1,0,0,0,51,0,0,0,0,0,0,18,0,25,8,0,3,51,4,57,220,50,51,35.3,1.33
